Band search results - top combos by Macro F1 (20260203_154751)
Columns: combo_idx, band_indices_1based, band_names, macro_f1, recall_cls_1,recall_cls_2,recall_cls_3,recall_cls_4, n_samples

14	1,2,3,5,6	lst,ntl,dem,glcm_contrast,glcm_homogeneity	0.6433699633699633	0.6666666666666666	0.6153846153846154	0.6	0.6923076923076923	159
2	1,2,3,4,6	lst,ntl,dem,glcm_entropy,glcm_homogeneity	0.6428571428571428	0.6666666666666666	0.6153846153846154	0.6	0.6923076923076923	159
31	1,2,3,6,12	lst,ntl,dem,glcm_homogeneity,proximity_resto	0.6406485671191553	0.6666666666666666	0.6923076923076923	0.5	0.6923076923076923	159
35	1,2,3,6,16	lst,ntl,dem,glcm_homogeneity,bu	0.6233699633699634	0.6666666666666666	0.6153846153846154	0.6	0.6153846153846154	159
27	1,2,3,6,8	lst,ntl,dem,glcm_homogeneity,building_density	0.6215062111801242	0.75	0.46153846153846156	0.6	0.6923076923076923	159
26	1,2,3,6,7	lst,ntl,dem,glcm_homogeneity,land_cover	0.6199585921325051	0.75	0.46153846153846156	0.6	0.6923076923076923	159
28	1,2,3,6,9	lst,ntl,dem,glcm_homogeneity,proximity_road	0.6014492753623188	0.75	0.46153846153846156	0.6	0.6153846153846154	159
36	1,2,3,6,17	lst,ntl,dem,glcm_homogeneity,mndwi	0.5971360153256706	0.5833333333333334	0.5384615384615384	0.5	0.7692307692307693	159
34	1,2,3,6,15	lst,ntl,dem,glcm_homogeneity,ndbi	0.5933791208791209	0.6666666666666666	0.5384615384615384	0.4	0.7692307692307693	159
44	1,2,3,7,15	lst,ntl,dem,land_cover,ndbi	0.5861789072995969	0.75	0.46153846153846156	0.5	0.6153846153846154	159
32	1,2,3,6,13	lst,ntl,dem,glcm_homogeneity,proximity_park	0.5829307568438004	0.6666666666666666	0.46153846153846156	0.6	0.6153846153846154	159
42	1,2,3,7,13	lst,ntl,dem,land_cover,proximity_park	0.5773809523809523	0.75	0.38461538461538464	0.5	0.6923076923076923	159
41	1,2,3,7,12	lst,ntl,dem,land_cover,proximity_resto	0.5769298245614034	0.5833333333333334	0.6153846153846154	0.4	0.6923076923076923	159
5	1,2,3,4,9	lst,ntl,dem,glcm_entropy,proximity_road	0.5704328756674294	0.75	0.5384615384615384	0.3	0.6923076923076923	159
17	1,2,3,5,9	lst,ntl,dem,glcm_contrast,proximity_road	0.5681685366993923	0.75	0.5384615384615384	0.3	0.6923076923076923	159
39	1,2,3,7,10	lst,ntl,dem,land_cover,proximity_thirdspace	0.5626456876456876	0.5833333333333334	0.46153846153846156	0.6	0.6153846153846154	159
30	1,2,3,6,11	lst,ntl,dem,glcm_homogeneity,proximity_transport	0.5575466200466201	0.5833333333333334	0.46153846153846156	0.5	0.6923076923076923	159
38	1,2,3,7,9	lst,ntl,dem,land_cover,proximity_road	0.5569920216659348	0.6666666666666666	0.46153846153846156	0.4	0.6923076923076923	159
29	1,2,3,6,10	lst,ntl,dem,glcm_homogeneity,proximity_thirdspace	0.5536289749861911	0.6666666666666666	0.46153846153846156	0.4	0.6923076923076923	159
33	1,2,3,6,14	lst,ntl,dem,glcm_homogeneity,ndvi	0.5486819090454773	0.5	0.5384615384615384	0.4	0.7692307692307693	159
